sales_id,order_id,full_date,year,quarter,month,month_name,region_name,country,sales_manager,channel_name,category,subcategory,product_name,customer_name,units_sold,revenue,cost,profit,discount_pct
1637,SO-20230720-001,2023-07-20,2023,3,7,July,Europe,Spain,Liam Carter,Partner,Data,Warehouse,SQL Warehouse Enterprise,Pioneer Manufacturing,3,16740.0,10800.0,5940.0,0.1
1638,SO-20230720-002,2023-07-20,2023,3,7,July,LATAM,Mexico,Mia Sanchez,Direct,Software,BI,Power BI Pro,Zenith Logistics,8,9120.0,5760.0,3360.0,0.05
1639,SO-20230720-003,2023-07-20,2023,3,7,July,Middle East,UAE,Noah Hassan,Partner,Software,BI,Power BI Premium,Pioneer Manufacturing,6,18624.0,11700.0,6924.0,0.03
1640,SO-20230720-004,2023-07-20,2023,3,7,July,Middle East,UAE,Noah Hassan,Direct,Data,Warehouse,SQL Warehouse Enterprise,Vertex Finance,2,11160.0,7200.0,3960.0,0.1
1641,SO-20230720-005,2023-07-20,2023,3,7,July,North America,USA,Ava Brooks,Direct,Software,BI,Power BI Pro,Pioneer Manufacturing,6,6840.0,4320.0,2520.0,0.05
1642,SO-20230720-006,2023-07-20,2023,3,7,July,North America,USA,Ava Brooks,Online,Data,Warehouse,SQL Warehouse Enterprise,Urban Mobility Co,8,46128.0,28800.0,17328.0,0.07
1643,SO-20230720-007,2023-07-20,2023,3,7,July,LATAM,Mexico,Mia Sanchez,Direct,Automation,RPA,RPA Bot License,Vertex Finance,4,15580.0,10000.0,5580.0,0.05
1644,SO-20230720-008,2023-07-20,2023,3,7,July,Middle East,UAE,Noah Hassan,Direct,Platform,Cloud,ML Forecast Add-on,Blue Peak Energy,3,12047.4,6600.0,5447.4,0.03
1645,SO-20230720-009,2023-07-20,2023,3,7,July,LATAM,Mexico,Mia Sanchez,Partner,Automation,RPA,RPA Bot License,Pioneer Manufacturing,3,11685.0,7500.0,4185.0,0.05
1646,SO-20230720-010,2023-07-20,2023,3,7,July,Middle East,UAE,Noah Hassan,Direct,Platform,Cloud,ML Forecast Add-on,Atlas Telecom,2,7700.4,4400.0,3300.4,0.07
1647,SO-20230720-011,2023-07-20,2023,3,7,July,North America,USA,Ava Brooks,Online,Software,BI,Power BI Pro,Zenith Logistics,5,5700.0,3600.0,2100.0,0.05
1648,SO-20230721-001,2023-07-21,2023,3,7,July,North America,USA,Ava Brooks,Partner,Platform,Cloud,ML Forecast Add-on,Axis Health,3,12047.4,6600.0,5447.4,0.03
1649,SO-20230721-002,2023-07-21,2023,3,7,July,North America,USA,Ava Brooks,Partner,Services,Consulting,Analytics Advisory,Summit Foods,2,10708.8,5200.0,5508.8,0.03
1650,SO-20230721-003,2023-07-21,2023,3,7,July,LATAM,Mexico,Mia Sanchez,Direct,Services,Consulting,Analytics Advisory,Urban Mobility Co,8,44160.0,20800.0,23360.0,0.0
1651,SO-20230721-004,2023-07-21,2023,3,7,July,Europe,Spain,Liam Carter,Partner,Services,Consulting,Forecast Optimization,Axis Health,6,35397.0,18000.0,17397.0,0.05
1652,SO-20230721-005,2023-07-21,2023,3,7,July,North America,USA,Ava Brooks,Partner,Data,Warehouse,SQL Warehouse Starter,Summit Foods,8,19760.0,12400.0,7360.0,0.05
1653,SO-20230721-006,2023-07-21,2023,3,7,July,North America,USA,Ava Brooks,Online,Services,Consulting,Forecast Optimization,Urban Mobility Co,4,24094.8,12000.0,12094.8,0.03
1654,SO-20230721-007,2023-07-21,2023,3,7,July,LATAM,Mexico,Mia Sanchez,Online,Services,Consulting,Forecast Optimization,Pioneer Manufacturing,1,6023.7,3000.0,3023.7,0.03
1655,SO-20230722-001,2023-07-22,2023,3,7,July,Middle East,UAE,Noah Hassan,Direct,Data,Warehouse,SQL Warehouse Enterprise,Axis Health,4,24800.0,14400.0,10400.0,0.0
1656,SO-20230722-002,2023-07-22,2023,3,7,July,North America,USA,Ava Brooks,Direct,Software,BI,Power BI Pro,Pioneer Manufacturing,3,3420.0,2160.0,1260.0,0.05
1657,SO-20230722-003,2023-07-22,2023,3,7,July,Middle East,UAE,Noah Hassan,Partner,Software,BI,Power BI Premium,Zenith Logistics,4,12416.0,7800.0,4616.0,0.03
1658,SO-20230722-004,2023-07-22,2023,3,7,July,North America,USA,Ava Brooks,Partner,Software,BI,Power BI Premium,Urban Mobility Co,4,11520.0,7800.0,3720.0,0.1
1659,SO-20230722-005,2023-07-22,2023,3,7,July,Middle East,UAE,Noah Hassan,Online,Services,Consulting,Analytics Advisory,Axis Health,2,11040.0,5200.0,5840.0,0.0
1660,SO-20230722-006,2023-07-22,2023,3,7,July,LATAM,Mexico,Mia Sanchez,Direct,Software,BI,Power BI Premium,Pioneer Manufacturing,4,11904.0,7800.0,4104.0,0.07
1661,SO-20230722-007,2023-07-22,2023,3,7,July,Middle East,UAE,Noah Hassan,Direct,Software,BI,Power BI Pro,Vertex Finance,3,3240.0,2160.0,1080.0,0.1
1662,SO-20230722-008,2023-07-22,2023,3,7,July,North America,USA,Ava Brooks,Online,Data,Warehouse,SQL Warehouse Enterprise,Vertex Finance,6,37200.0,21600.0,15600.0,0.0
1663,SO-20230722-009,2023-07-22,2023,3,7,July,North America,USA,Ava Brooks,Online,Services,Consulting,Forecast Optimization,Blue Peak Energy,2,12420.0,6000.0,6420.0,0.0
1664,SO-20230722-010,2023-07-22,2023,3,7,July,Middle East,UAE,Noah Hassan,Online,Automation,RPA,Intelligent Document Processing,Blue Peak Energy,8,46400.0,28400.0,18000.0,0.0
1665,SO-20230723-001,2023-07-23,2023,3,7,July,North America,USA,Ava Brooks,Direct,Automation,RPA,RPA Bot License,Nova Retail,2,8200.0,5000.0,3200.0,0.0
1666,SO-20230723-002,2023-07-23,2023,3,7,July,North America,USA,Ava Brooks,Partner,Software,BI,Power BI Pro,Bright Core Labs,4,4800.0,2880.0,1920.0,0.0
1667,SO-20230723-003,2023-07-23,2023,3,7,July,North America,USA,Ava Brooks,Online,Software,BI,Power BI Pro,Bright Core Labs,6,7200.0,4320.0,2880.0,0.0
1668,SO-20230723-004,2023-07-23,2023,3,7,July,LATAM,Mexico,Mia Sanchez,Direct,Data,Warehouse,SQL Warehouse Enterprise,Nova Retail,7,41230.0,25200.0,16030.0,0.05
1669,SO-20230723-005,2023-07-23,2023,3,7,July,Middle East,UAE,Noah Hassan,Partner,Services,Consulting,Analytics Advisory,Atlas Telecom,7,34776.0,18200.0,16576.0,0.1
1670,SO-20230723-006,2023-07-23,2023,3,7,July,Middle East,UAE,Noah Hassan,Partner,Data,Warehouse,SQL Warehouse Enterprise,Urban Mobility Co,8,49600.0,28800.0,20800.0,0.0
1671,SO-20230723-007,2023-07-23,2023,3,7,July,LATAM,Mexico,Mia Sanchez,Online,Platform,Cloud,Data Platform Subscription,Summit Foods,4,31740.0,17200.0,14540.0,0.0
1672,SO-20230724-001,2023-07-24,2023,3,7,July,North America,USA,Ava Brooks,Online,Platform,Cloud,Data Platform Subscription,Summit Foods,4,29518.2,17200.0,12318.2,0.07
1673,SO-20230724-002,2023-07-24,2023,3,7,July,LATAM,Mexico,Mia Sanchez,Direct,Automation,RPA,RPA Bot License,Axis Health,4,15580.0,10000.0,5580.0,0.05
1674,SO-20230724-003,2023-07-24,2023,3,7,July,Middle East,UAE,Noah Hassan,Direct,Software,BI,Power BI Premium,Blue Peak Energy,1,3200.0,1950.0,1250.0,0.0
1675,SO-20230724-004,2023-07-24,2023,3,7,July,Europe,Spain,Liam Carter,Partner,Services,Consulting,Forecast Optimization,Pioneer Manufacturing,3,18630.0,9000.0,9630.0,0.0
1676,SO-20230724-005,2023-07-24,2023,3,7,July,LATAM,Mexico,Mia Sanchez,Partner,Services,Consulting,Forecast Optimization,Summit Foods,4,24840.0,12000.0,12840.0,0.0
1677,SO-20230724-006,2023-07-24,2023,3,7,July,North America,USA,Ava Brooks,Direct,Services,Consulting,Forecast Optimization,Axis Health,6,36142.2,18000.0,18142.2,0.03
1678,SO-20230724-007,2023-07-24,2023,3,7,July,Middle East,UAE,Noah Hassan,Direct,Software,BI,Power BI Pro,Atlas Telecom,6,6984.0,4320.0,2664.0,0.03
1679,SO-20230724-008,2023-07-24,2023,3,7,July,North America,USA,Ava Brooks,Partner,Software,BI,Power BI Pro,Vertex Finance,7,8400.0,5040.0,3360.0,0.0
1680,SO-20230725-001,2023-07-25,2023,3,7,July,Europe,Spain,Liam Carter,Direct,Automation,RPA,RPA Bot License,Atlas Telecom,1,3977.0,2500.0,1477.0,0.03
1681,SO-20230725-002,2023-07-25,2023,3,7,July,Europe,Spain,Liam Carter,Direct,Services,Consulting,Forecast Optimization,Summit Foods,8,46202.4,24000.0,22202.4,0.07
1682,SO-20230725-003,2023-07-25,2023,3,7,July,Europe,Spain,Liam Carter,Direct,Software,BI,Power BI Pro,Summit Foods,1,1140.0,720.0,420.0,0.05
1683,SO-20230725-004,2023-07-25,2023,3,7,July,LATAM,Mexico,Mia Sanchez,Partner,Data,Warehouse,SQL Warehouse Starter,Nova Retail,7,18200.0,10850.0,7350.0,0.0
1684,SO-20230725-005,2023-07-25,2023,3,7,July,North America,USA,Ava Brooks,Direct,Services,Consulting,Forecast Optimization,Nova Retail,7,41296.5,21000.0,20296.5,0.05
1685,SO-20230725-006,2023-07-25,2023,3,7,July,Europe,Spain,Liam Carter,Direct,Services,Consulting,Analytics Advisory,Zenith Logistics,1,5244.0,2600.0,2644.0,0.05
1686,SO-20230725-007,2023-07-25,2023,3,7,July,LATAM,Mexico,Mia Sanchez,Direct,Data,Warehouse,SQL Warehouse Starter,Vertex Finance,7,18200.0,10850.0,7350.0,0.0
1687,SO-20230725-008,2023-07-25,2023,3,7,July,Europe,Spain,Liam Carter,Partner,Platform,Cloud,Data Platform Subscription,Pioneer Manufacturing,2,15076.5,8600.0,6476.5,0.05
1688,SO-20230725-009,2023-07-25,2023,3,7,July,North America,USA,Ava Brooks,Partner,Platform,Cloud,ML Forecast Add-on,Summit Foods,7,27531.0,15400.0,12131.0,0.05
1689,SO-20230725-010,2023-07-25,2023,3,7,July,North America,USA,Ava Brooks,Online,Platform,Cloud,ML Forecast Add-on,Vertex Finance,1,4140.0,2200.0,1940.0,0.0
1690,SO-20230725-011,2023-07-25,2023,3,7,July,Middle East,UAE,Noah Hassan,Partner,Automation,RPA,Intelligent Document Processing,Bright Core Labs,7,40600.0,24850.0,15750.0,0.0
1691,SO-20230725-012,2023-07-25,2023,3,7,July,LATAM,Mexico,Mia Sanchez,Online,Data,Warehouse,SQL Warehouse Enterprise,Nova Retail,6,37200.0,21600.0,15600.0,0.0
1692,SO-20230725-013,2023-07-25,2023,3,7,July,Middle East,UAE,Noah Hassan,Partner,Software,BI,Power BI Pro,Vertex Finance,2,2160.0,1440.0,720.0,0.1
1693,SO-20230725-014,2023-07-25,2023,3,7,July,LATAM,Mexico,Mia Sanchez,Direct,Data,Warehouse,SQL Warehouse Enterprise,Blue Peak Energy,5,27900.0,18000.0,9900.0,0.1
1694,SO-20230725-015,2023-07-25,2023,3,7,July,Europe,Spain,Liam Carter,Direct,Platform,Cloud,ML Forecast Add-on,Vertex Finance,3,12420.0,6600.0,5820.0,0.0
1695,SO-20230726-001,2023-07-26,2023,3,7,July,Europe,Spain,Liam Carter,Partner,Automation,RPA,Intelligent Document Processing,Axis Health,6,33060.0,21300.0,11760.0,0.05
1696,SO-20230726-002,2023-07-26,2023,3,7,July,LATAM,Mexico,Mia Sanchez,Partner,Services,Consulting,Analytics Advisory,Axis Health,4,21417.6,10400.0,11017.6,0.03
1697,SO-20230726-003,2023-07-26,2023,3,7,July,Europe,Spain,Liam Carter,Direct,Automation,RPA,RPA Bot License,Blue Peak Energy,1,3977.0,2500.0,1477.0,0.03
1698,SO-20230726-004,2023-07-26,2023,3,7,July,LATAM,Mexico,Mia Sanchez,Direct,Platform,Cloud,Data Platform Subscription,Atlas Telecom,8,60306.0,34400.0,25906.0,0.05
1699,SO-20230726-005,2023-07-26,2023,3,7,July,North America,USA,Ava Brooks,Direct,Data,Warehouse,SQL Warehouse Enterprise,Nova Retail,6,36084.0,21600.0,14484.0,0.03
1700,SO-20230726-006,2023-07-26,2023,3,7,July,Europe,Spain,Liam Carter,Partner,Automation,RPA,Intelligent Document Processing,Summit Foods,1,5510.0,3550.0,1960.0,0.05
1701,SO-20230726-007,2023-07-26,2023,3,7,July,Europe,Spain,Liam Carter,Partner,Services,Consulting,Analytics Advisory,Bright Core Labs,8,41068.8,20800.0,20268.8,0.07
1702,SO-20230727-001,2023-07-27,2023,3,7,July,LATAM,Mexico,Mia Sanchez,Direct,Automation,RPA,RPA Bot License,Zenith Logistics,8,30504.0,20000.0,10504.0,0.07
1703,SO-20230727-002,2023-07-27,2023,3,7,July,LATAM,Mexico,Mia Sanchez,Partner,Software,BI,Power BI Pro,Axis Health,8,9120.0,5760.0,3360.0,0.05
1704,SO-20230727-003,2023-07-27,2023,3,7,July,LATAM,Mexico,Mia Sanchez,Direct,Platform,Cloud,Data Platform Subscription,Zenith Logistics,6,46181.7,25800.0,20381.7,0.03
1705,SO-20230727-004,2023-07-27,2023,3,7,July,Europe,Spain,Liam Carter,Direct,Data,Warehouse,SQL Warehouse Enterprise,Nova Retail,8,46128.0,28800.0,17328.0,0.07
1706,SO-20230727-005,2023-07-27,2023,3,7,July,Middle East,UAE,Noah Hassan,Partner,Software,BI,Power BI Pro,Bright Core Labs,3,3348.0,2160.0,1188.0,0.07
1707,SO-20230727-006,2023-07-27,2023,3,7,July,North America,USA,Ava Brooks,Online,Services,Consulting,Forecast Optimization,Atlas Telecom,3,17698.5,9000.0,8698.5,0.05
1708,SO-20230727-007,2023-07-27,2023,3,7,July,Middle East,UAE,Noah Hassan,Direct,Platform,Cloud,Data Platform Subscription,Zenith Logistics,8,60306.0,34400.0,25906.0,0.05
1709,SO-20230727-008,2023-07-27,2023,3,7,July,Europe,Spain,Liam Carter,Online,Software,BI,Power BI Premium,Bright Core Labs,8,24320.0,15600.0,8720.0,0.05
1710,SO-20230727-009,2023-07-27,2023,3,7,July,Europe,Spain,Liam Carter,Online,Services,Consulting,Analytics Advisory,Axis Health,4,20534.4,10400.0,10134.4,0.07
1711,SO-20230727-010,2023-07-27,2023,3,7,July,North America,USA,Ava Brooks,Direct,Services,Consulting,Forecast Optimization,Vertex Finance,7,42165.9,21000.0,21165.9,0.03
1712,SO-20230727-011,2023-07-27,2023,3,7,July,LATAM,Mexico,Mia Sanchez,Direct,Services,Consulting,Analytics Advisory,Bright Core Labs,7,38640.0,18200.0,20440.0,0.0
1713,SO-20230728-001,2023-07-28,2023,3,7,July,North America,USA,Ava Brooks,Direct,Software,BI,Power BI Premium,Atlas Telecom,2,5760.0,3900.0,1860.0,0.1
1714,SO-20230728-002,2023-07-28,2023,3,7,July,North America,USA,Ava Brooks,Partner,Automation,RPA,Intelligent Document Processing,Summit Foods,8,43152.0,28400.0,14752.0,0.07
1715,SO-20230728-003,2023-07-28,2023,3,7,July,North America,USA,Ava Brooks,Partner,Software,BI,Power BI Premium,Blue Peak Energy,8,24320.0,15600.0,8720.0,0.05
1716,SO-20230728-004,2023-07-28,2023,3,7,July,North America,USA,Ava Brooks,Direct,Automation,RPA,Intelligent Document Processing,Nova Retail,6,33060.0,21300.0,11760.0,0.05
1717,SO-20230728-005,2023-07-28,2023,3,7,July,LATAM,Mexico,Mia Sanchez,Direct,Services,Consulting,Analytics Advisory,Zenith Logistics,5,26772.0,13000.0,13772.0,0.03
1718,SO-20230728-006,2023-07-28,2023,3,7,July,Middle East,UAE,Noah Hassan,Direct,Services,Consulting,Forecast Optimization,Blue Peak Energy,4,24840.0,12000.0,12840.0,0.0
1719,SO-20230728-007,2023-07-28,2023,3,7,July,LATAM,Mexico,Mia Sanchez,Direct,Software,BI,Power BI Premium,Urban Mobility Co,7,21728.0,13650.0,8078.0,0.03
1720,SO-20230728-008,2023-07-28,2023,3,7,July,Europe,Spain,Liam Carter,Online,Data,Warehouse,SQL Warehouse Starter,Summit Foods,1,2600.0,1550.0,1050.0,0.0
1721,SO-20230728-009,2023-07-28,2023,3,7,July,Europe,Spain,Liam Carter,Online,Software,BI,Power BI Premium,Summit Foods,7,20832.0,13650.0,7182.0,0.07
1722,SO-20230728-010,2023-07-28,2023,3,7,July,Europe,Spain,Liam Carter,Direct,Services,Consulting,Forecast Optimization,Atlas Telecom,7,40427.1,21000.0,19427.1,0.07
1723,SO-20230728-011,2023-07-28,2023,3,7,July,Europe,Spain,Liam Carter,Partner,Platform,Cloud,ML Forecast Add-on,Bright Core Labs,4,15400.8,8800.0,6600.8,0.07
1724,SO-20230728-012,2023-07-28,2023,3,7,July,Middle East,UAE,Noah Hassan,Partner,Platform,Cloud,Data Platform Subscription,Blue Peak Energy,2,14283.0,8600.0,5683.0,0.1
1725,SO-20230728-013,2023-07-28,2023,3,7,July,Europe,Spain,Liam Carter,Direct,Automation,RPA,Intelligent Document Processing,Urban Mobility Co,1,5394.0,3550.0,1844.0,0.07
1726,SO-20230728-014,2023-07-28,2023,3,7,July,North America,USA,Ava Brooks,Partner,Platform,Cloud,ML Forecast Add-on,Bright Core Labs,6,24094.8,13200.0,10894.8,0.03
1727,SO-20230728-015,2023-07-28,2023,3,7,July,Middle East,UAE,Noah Hassan,Direct,Services,Consulting,Forecast Optimization,Zenith Logistics,8,46202.4,24000.0,22202.4,0.07
1728,SO-20230728-016,2023-07-28,2023,3,7,July,North America,USA,Ava Brooks,Direct,Software,BI,Power BI Pro,Nova Retail,5,5400.0,3600.0,1800.0,0.1
1729,SO-20230728-017,2023-07-28,2023,3,7,July,Europe,Spain,Liam Carter,Partner,Services,Consulting,Analytics Advisory,Nova Retail,8,44160.0,20800.0,23360.0,0.0
1730,SO-20230729-001,2023-07-29,2023,3,7,July,Middle East,UAE,Noah Hassan,Direct,Data,Warehouse,SQL Warehouse Enterprise,Pioneer Manufacturing,6,37200.0,21600.0,15600.0,0.0
1731,SO-20230729-002,2023-07-29,2023,3,7,July,LATAM,Mexico,Mia Sanchez,Direct,Platform,Cloud,ML Forecast Add-on,Zenith Logistics,6,24840.0,13200.0,11640.0,0.0
1732,SO-20230729-003,2023-07-29,2023,3,7,July,Europe,Spain,Liam Carter,Direct,Software,BI,Power BI Pro,Atlas Telecom,1,1164.0,720.0,444.0,0.03
1733,SO-20230729-004,2023-07-29,2023,3,7,July,Middle East,UAE,Noah Hassan,Direct,Data,Warehouse,SQL Warehouse Starter,Atlas Telecom,3,7020.0,4650.0,2370.0,0.1
1734,SO-20230729-005,2023-07-29,2023,3,7,July,Europe,Spain,Liam Carter,Partner,Platform,Cloud,Data Platform Subscription,Summit Foods,6,45229.5,25800.0,19429.5,0.05
1735,SO-20230729-006,2023-07-29,2023,3,7,July,Europe,Spain,Liam Carter,Online,Data,Warehouse,SQL Warehouse Enterprise,Atlas Telecom,5,29450.0,18000.0,11450.0,0.05
1736,SO-20230729-007,2023-07-29,2023,3,7,July,Europe,Spain,Liam Carter,Partner,Data,Warehouse,SQL Warehouse Enterprise,Urban Mobility Co,7,43400.0,25200.0,18200.0,0.0
1737,SO-20230729-008,2023-07-29,2023,3,7,July,Europe,Spain,Liam Carter,Direct,Platform,Cloud,ML Forecast Add-on,Vertex Finance,3,11550.6,6600.0,4950.6,0.07
1738,SO-20230729-009,2023-07-29,2023,3,7,July,Middle East,UAE,Noah Hassan,Direct,Software,BI,Power BI Pro,Vertex Finance,7,8400.0,5040.0,3360.0,0.0
1739,SO-20230730-001,2023-07-30,2023,3,7,July,LATAM,Mexico,Mia Sanchez,Direct,Data,Warehouse,SQL Warehouse Starter,Vertex Finance,3,7410.0,4650.0,2760.0,0.05
1740,SO-20230730-002,2023-07-30,2023,3,7,July,North America,USA,Ava Brooks,Direct,Software,BI,Power BI Pro,Atlas Telecom,3,3420.0,2160.0,1260.0,0.05
1741,SO-20230730-003,2023-07-30,2023,3,7,July,Europe,Spain,Liam Carter,Direct,Data,Warehouse,SQL Warehouse Enterprise,Atlas Telecom,3,18600.0,10800.0,7800.0,0.0
1742,SO-20230730-004,2023-07-30,2023,3,7,July,LATAM,Mexico,Mia Sanchez,Direct,Services,Consulting,Analytics Advisory,Blue Peak Energy,6,31464.0,15600.0,15864.0,0.05
1743,SO-20230730-005,2023-07-30,2023,3,7,July,LATAM,Mexico,Mia Sanchez,Online,Software,BI,Power BI Premium,Pioneer Manufacturing,4,12800.0,7800.0,5000.0,0.0
1744,SO-20230730-006,2023-07-30,2023,3,7,July,Europe,Spain,Liam Carter,Direct,Platform,Cloud,ML Forecast Add-on,Urban Mobility Co,6,24094.8,13200.0,10894.8,0.03
1745,SO-20230730-007,2023-07-30,2023,3,7,July,North America,USA,Ava Brooks,Online,Data,Warehouse,SQL Warehouse Enterprise,Vertex Finance,1,6014.0,3600.0,2414.0,0.03
1746,SO-20230730-008,2023-07-30,2023,3,7,July,North America,USA,Ava Brooks,Partner,Services,Consulting,Forecast Optimization,Bright Core Labs,4,24840.0,12000.0,12840.0,0.0
1747,SO-20230730-009,2023-07-30,2023,3,7,July,North America,USA,Ava Brooks,Partner,Automation,RPA,RPA Bot License,Summit Foods,2,8200.0,5000.0,3200.0,0.0
1748,SO-20230730-010,2023-07-30,2023,3,7,July,Europe,Spain,Liam Carter,Partner,Automation,RPA,RPA Bot License,Summit Foods,1,4100.0,2500.0,1600.0,0.0
1749,SO-20230731-001,2023-07-31,2023,3,7,July,North America,USA,Ava Brooks,Partner,Services,Consulting,Analytics Advisory,Axis Health,6,29808.0,15600.0,14208.0,0.1
1750,SO-20230731-002,2023-07-31,2023,3,7,July,North America,USA,Ava Brooks,Direct,Automation,RPA,RPA Bot License,Urban Mobility Co,6,23862.0,15000.0,8862.0,0.03
1751,SO-20230731-003,2023-07-31,2023,3,7,July,Europe,Spain,Liam Carter,Online,Automation,RPA,Intelligent Document Processing,Zenith Logistics,8,45008.0,28400.0,16608.0,0.03
1752,SO-20230731-004,2023-07-31,2023,3,7,July,North America,USA,Ava Brooks,Partner,Platform,Cloud,ML Forecast Add-on,Vertex Finance,5,20700.0,11000.0,9700.0,0.0
1753,SO-20230731-005,2023-07-31,2023,3,7,July,Middle East,UAE,Noah Hassan,Direct,Services,Consulting,Analytics Advisory,Nova Retail,4,21417.6,10400.0,11017.6,0.03
1754,SO-20230731-006,2023-07-31,2023,3,7,July,Middle East,UAE,Noah Hassan,Online,Services,Consulting,Forecast Optimization,Zenith Logistics,1,6023.7,3000.0,3023.7,0.03
1755,SO-20230731-007,2023-07-31,2023,3,7,July,Middle East,UAE,Noah Hassan,Direct,Platform,Cloud,Data Platform Subscription,Bright Core Labs,3,23090.85,12900.0,10190.85,0.03
1756,SO-20230731-008,2023-07-31,2023,3,7,July,North America,USA,Ava Brooks,Partner,Software,BI,Power BI Pro,Blue Peak Energy,2,2280.0,1440.0,840.0,0.05
1757,SO-20230731-009,2023-07-31,2023,3,7,July,Middle East,UAE,Noah Hassan,Direct,Software,BI,Power BI Pro,Zenith Logistics,8,8640.0,5760.0,2880.0,0.1
1758,SO-20230731-010,2023-07-31,2023,3,7,July,Europe,Spain,Liam Carter,Partner,Data,Warehouse,SQL Warehouse Enterprise,Nova Retail,2,12400.0,7200.0,5200.0,0.0
1759,SO-20230731-011,2023-07-31,2023,3,7,July,Europe,Spain,Liam Carter,Direct,Services,Consulting,Forecast Optimization,Pioneer Manufacturing,4,24094.8,12000.0,12094.8,0.03
1760,SO-20230731-012,2023-07-31,2023,3,7,July,Europe,Spain,Liam Carter,Partner,Data,Warehouse,SQL Warehouse Enterprise,Vertex Finance,8,49600.0,28800.0,20800.0,0.0
1761,SO-20230801-001,2023-08-01,2023,3,8,August,Middle East,UAE,Noah Hassan,Direct,Services,Consulting,Forecast Optimization,Bright Core Labs,8,49680.0,24000.0,25680.0,0.0
1762,SO-20230801-002,2023-08-01,2023,3,8,August,North America,USA,Ava Brooks,Partner,Automation,RPA,Intelligent Document Processing,Nova Retail,2,11600.0,7100.0,4500.0,0.0
1763,SO-20230801-003,2023-08-01,2023,3,8,August,Middle East,UAE,Noah Hassan,Partner,Services,Consulting,Forecast Optimization,Axis Health,6,34651.8,18000.0,16651.8,0.07
1764,SO-20230801-004,2023-08-01,2023,3,8,August,North America,USA,Ava Brooks,Online,Services,Consulting,Forecast Optimization,Vertex Finance,5,28876.5,15000.0,13876.5,0.07
1765,SO-20230801-005,2023-08-01,2023,3,8,August,LATAM,Mexico,Mia Sanchez,Direct,Services,Consulting,Forecast Optimization,Axis Health,2,11550.6,6000.0,5550.6,0.07
1766,SO-20230801-006,2023-08-01,2023,3,8,August,North America,USA,Ava Brooks,Direct,Software,BI,Power BI Premium,Axis Health,7,21280.0,13650.0,7630.0,0.05
1767,SO-20230801-007,2023-08-01,2023,3,8,August,LATAM,Mexico,Mia Sanchez,Partner,Software,BI,Power BI Premium,Zenith Logistics,1,2976.0,1950.0,1026.0,0.07
1768,SO-20230801-008,2023-08-01,2023,3,8,August,Middle East,UAE,Noah Hassan,Direct,Data,Warehouse,SQL Warehouse Enterprise,Vertex Finance,3,18600.0,10800.0,7800.0,0.0
1769,SO-20230801-009,2023-08-01,2023,3,8,August,North America,USA,Ava Brooks,Direct,Software,BI,Power BI Pro,Blue Peak Energy,5,6000.0,3600.0,2400.0,0.0
1770,SO-20230801-010,2023-08-01,2023,3,8,August,Europe,Spain,Liam Carter,Direct,Services,Consulting,Analytics Advisory,Bright Core Labs,4,22080.0,10400.0,11680.0,0.0
1771,SO-20230801-011,2023-08-01,2023,3,8,August,North America,USA,Ava Brooks,Direct,Software,BI,Power BI Pro,Blue Peak Energy,3,3348.0,2160.0,1188.0,0.07
